path,label,role,is_fake,split
data/fake_ood/whoops_0379.jpg,-1,ood,1,test
data/fake_ood/whoops_0139.jpg,-1,ood,1,test
data/fake_ood/whoops_0023.jpg,-1,ood,1,test
data/fake_ood/whoops_0121.jpg,-1,ood,1,test
data/fake_ood/whoops_0120.jpg,-1,ood,1,test
data/fake_ood/whoops_0146.jpg,-1,ood,1,test
data/fake_ood/whoops_0163.jpg,-1,ood,1,test
data/fake_ood/whoops_0084.jpg,-1,ood,1,test
data/fake_ood/whoops_0085.jpg,-1,ood,1,test
data/fake_ood/whoops_0453.jpg,-1,ood,1,test
data/fake_ood/whoops_0037.jpg,-1,ood,1,test
data/fake_ood/whoops_0006.jpg,-1,ood,1,test
data/fake_ood/whoops_0219.jpg,-1,ood,1,test
data/fake_ood/whoops_0176.jpg,-1,ood,1,test
data/fake_ood/whoops_0282.jpg,-1,ood,1,test
data/fake_ood/whoops_0296.jpg,-1,ood,1,test
data/fake_ood/whoops_0173.jpg,-1,ood,1,test
data/fake_ood/whoops_0396.jpg,-1,ood,1,test
data/fake_ood/whoops_0175.jpg,-1,ood,1,test
data/fake_ood/whoops_0435.jpg,-1,ood,1,test
data/fake_ood/whoops_0102.jpg,-1,ood,1,test
data/fake_ood/whoops_0388.jpg,-1,ood,1,test
data/fake_ood/whoops_0076.jpg,-1,ood,1,test
data/fake_ood/whoops_0092.jpg,-1,ood,1,test
data/fake_ood/whoops_0472.jpg,-1,ood,1,test
data/fake_ood/whoops_0263.jpg,-1,ood,1,test
data/fake_ood/whoops_0087.jpg,-1,ood,1,test
data/fake_ood/whoops_0426.jpg,-1,ood,1,test
data/fake_ood/whoops_0486.jpg,-1,ood,1,test
data/fake_ood/whoops_0211.jpg,-1,ood,1,test
data/fake_ood/whoops_0261.jpg,-1,ood,1,test
data/fake_ood/whoops_0246.jpg,-1,ood,1,test
data/fake_ood/whoops_0165.jpg,-1,ood,1,test
data/fake_ood/whoops_0214.jpg,-1,ood,1,test
data/fake_ood/whoops_0371.jpg,-1,ood,1,test
data/fake_ood/whoops_0295.jpg,-1,ood,1,test
data/fake_ood/whoops_0341.jpg,-1,ood,1,test
data/fake_ood/whoops_0309.jpg,-1,ood,1,test
data/fake_ood/whoops_0276.jpg,-1,ood,1,test
data/fake_ood/whoops_0096.jpg,-1,ood,1,test
data/fake_ood/whoops_0114.jpg,-1,ood,1,test
data/fake_ood/whoops_0014.jpg,-1,ood,1,test
data/fake_ood/whoops_0277.jpg,-1,ood,1,test
data/fake_ood/whoops_0157.jpg,-1,ood,1,test
data/fake_ood/whoops_0042.jpg,-1,ood,1,test
data/fake_ood/whoops_0124.jpg,-1,ood,1,test
data/fake_ood/whoops_0258.jpg,-1,ood,1,test
data/fake_ood/whoops_0015.jpg,-1,ood,1,test
data/fake_ood/whoops_0327.jpg,-1,ood,1,test
data/fake_ood/whoops_0108.jpg,-1,ood,1,test
data/fake_ood/whoops_0475.jpg,-1,ood,1,test
data/fake_ood/whoops_0492.jpg,-1,ood,1,test
data/fake_ood/whoops_0445.jpg,-1,ood,1,test
data/fake_ood/whoops_0495.jpg,-1,ood,1,test
data/fake_ood/whoops_0024.jpg,-1,ood,1,test
data/fake_ood/whoops_0193.jpg,-1,ood,1,test
data/fake_ood/whoops_0291.jpg,-1,ood,1,test
data/fake_ood/whoops_0351.jpg,-1,ood,1,test
data/fake_ood/whoops_0404.jpg,-1,ood,1,test
data/fake_ood/whoops_0489.jpg,-1,ood,1,test
data/fake_ood/whoops_0354.jpg,-1,ood,1,test
data/fake_ood/whoops_0170.jpg,-1,ood,1,test
data/fake_ood/whoops_0038.jpg,-1,ood,1,test
data/fake_ood/whoops_0093.jpg,-1,ood,1,test
data/fake_ood/whoops_0033.jpg,-1,ood,1,test
data/fake_ood/whoops_0168.jpg,-1,ood,1,test
data/fake_ood/whoops_0040.jpg,-1,ood,1,test
data/fake_ood/whoops_0387.jpg,-1,ood,1,test
data/fake_ood/whoops_0467.jpg,-1,ood,1,test
data/fake_ood/whoops_0377.jpg,-1,ood,1,test
data/fake_ood/whoops_0497.jpg,-1,ood,1,test
data/fake_ood/whoops_0375.jpg,-1,ood,1,test
data/fake_ood/whoops_0374.jpg,-1,ood,1,test
data/fake_ood/whoops_0128.jpg,-1,ood,1,test
data/fake_ood/whoops_0062.jpg,-1,ood,1,test
data/fake_ood/whoops_0300.jpg,-1,ood,1,test
data/fake_ood/whoops_0067.jpg,-1,ood,1,test
data/fake_ood/whoops_0355.jpg,-1,ood,1,test
data/fake_ood/whoops_0334.jpg,-1,ood,1,test
data/fake_ood/whoops_0402.jpg,-1,ood,1,test
data/fake_ood/whoops_0448.jpg,-1,ood,1,test
data/fake_ood/whoops_0336.jpg,-1,ood,1,test
data/fake_ood/whoops_0469.jpg,-1,ood,1,test
data/fake_ood/whoops_0045.jpg,-1,ood,1,test
data/fake_ood/whoops_0265.jpg,-1,ood,1,test
data/fake_ood/whoops_0223.jpg,-1,ood,1,test
data/fake_ood/whoops_0099.jpg,-1,ood,1,test
data/fake_ood/whoops_0122.jpg,-1,ood,1,test
